@RELATION summer_products_rating_group_classification

@ATTRIBUTE price NUMERIC
@ATTRIBUTE retail_price NUMERIC
@ATTRIBUTE units_sold NUMERIC
@ATTRIBUTE rating_count NUMERIC
@ATTRIBUTE rating_five_count NUMERIC
@ATTRIBUTE rating_four_count NUMERIC
@ATTRIBUTE rating_three_count NUMERIC
@ATTRIBUTE rating_two_count NUMERIC
@ATTRIBUTE rating_one_count NUMERIC
@ATTRIBUTE product_variation_inventory NUMERIC
@ATTRIBUTE countries_shipped_to NUMERIC
@ATTRIBUTE merchant_rating_count NUMERIC
@ATTRIBUTE merchant_rating NUMERIC
@ATTRIBUTE rating_group {low,medium,high}  % label

@DATA
6.0,6,5000,901,528.0,197.0,105.0,32.0,39.0,50,31,9486,4.176997680792748,high
14.0,12,1000,511,211.0,107.0,89.0,39.0,65.0,29,27,47356,4.05688825069685,medium
8.0,7,5000,719,460.0,128.0,71.0,34.0,26.0,1,43,15348,4.013812874641647,high
8.0,59,20000,5929,3030.0,1257.0,884.0,326.0,432.0,15,42,15006,4.083566573370652,high
8.0,7,20000,5781,1964.0,1029.0,1167.0,684.0,937.0,50,40,32923,4.209154694286669,medium
18.0,16,20000,4421,2638.0,851.0,473.0,213.0,246.0,50,10,18910,4.387414066631412,high
3.93,24,100,57,24.0,10.0,5.0,9.0,9.0,2,28,2399,4.213422259274698,medium
11.0,10,100,25,5.0,6.0,5.0,5.0,4.0,9,55,7076,3.968061051441493,medium
6.0,6,100,27,9.0,8.0,5.0,2.0,3.0,5,38,4705,4.040595111583422,medium
8.0,7,1000,578,367.0,122.0,50.0,15.0,24.0,50,31,17816,4.179445442299057,high
11.0,59,100,3,2.0,0.0,1.0,0.0,0.0,50,41,38258,3.955434157561817,high
7.0,26,5000,542,283.0,111.0,69.0,29.0,50.0,50,37,8242,4.216694976947343,high
12.0,11,100,0,0.0,0.0,0.0,0.0,0.0,5,25,6,4.5,high
11.0,10,100,71,29.0,10.0,15.0,6.0,11.0,50,35,2782,4.06901509705248,medium
11.0,10,100,98,46.0,24.0,14.0,6.0,8.0,50,42,5070,4.2767258382643,medium
3.0,3,50,4,3.0,0.0,0.0,1.0,0.0,1,27,28,4.035714285714286,high
5.0,8,5000,747,270.0,138.0,157.0,64.0,118.0,1,40,5019,4.069535764096433,medium
9.0,43,1000,47,40.0,3.0,3.0,1.0,0.0,50,41,4773,4.002933165723864,high
8.0,7,1000,233,91.0,57.0,28.0,17.0,40.0,1,26,32858,3.88553776857995,medium
9.0,8,20000,6360,3029.0,1251.0,982.0,455.0,643.0,50,39,40616,4.098557218830018,medium
11.0,10,20000,8609,3624.0,1733.0,1531.0,761.0,960.0,50,41,32394,3.9246774093968018,medium
11.0,84,20000,3572,1328.0,706.0,611.0,377.0,550.0,50,60,11965,4.0171333054743,medium
7.0,6,10000,3079,1891.0,631.0,367.0,99.0,91.0,41,37,9661,4.293240865334852,high
3.93,4,100,10,7.0,2.0,0.0,0.0,1.0,11,20,3791,3.918754945924558,high
7.0,6,100,18,7.0,3.0,5.0,1.0,2.0,44,23,12309,4.045170200666179,medium
8.0,7,100,13,5.0,5.0,1.0,2.0,0.0,5,23,129,3.7906976744186047,medium
7.0,6,5000,996,654.0,178.0,94.0,32.0,38.0,8,41,130598,3.946790915634237,high
3.7,9,10,4,0.0,0.0,2.0,1.0,1.0,2,35,72,3.7777777777777777,low
8.0,7,1000,439,252.0,76.0,55.0,19.0,37.0,50,31,14298,4.260595887536718,high
3.94,8,100,21,10.0,5.0,2.0,2.0,2.0,1,39,189,4.068783068783069,medium
15.0,13,1000,277,177.0,58.0,28.0,6.0,8.0,50,32,1038,4.254335260115607,high
5.0,5,1000,149,63.0,33.0,23.0,11.0,19.0,7,36,55499,4.138885385322258,medium
5.77,5,100,4,1.0,2.0,1.0,0.0,0.0,45,31,8996,3.915740329035127,medium
4.67,4,100,82,18.0,11.0,21.0,7.0,25.0,5,25,7497,4.079365079365079,low
11.0,10,100,49,15.0,8.0,12.0,4.0,10.0,50,80,168,3.732142857142857,medium
5.9,5,5000,531,171.0,92.0,91.0,58.0,119.0,9,20,7069,4.055028999858537,medium
3.7,47,100,11,4.0,1.0,1.0,3.0,2.0,9,38,359,3.4094707520891365,medium
5.0,5,1000,435,191.0,87.0,69.0,41.0,47.0,50,39,3883,4.288179242853464,medium
9.0,8,5000,878,381.0,145.0,144.0,83.0,125.0,48,20,3915,3.986206896551724,medium
16.0,18,100,69,33.0,15.0,10.0,2.0,9.0,50,41,37753,3.828569914973644,medium
6.0,6,10000,1669,1032.0,341.0,185.0,57.0,54.0,50,49,2736,4.3238304093567255,high
16.0,26,1000,450,184.0,85.0,85.0,42.0,54.0,11,28,12322,4.237542606719688,medium
3.76,4,1000,95,33.0,17.0,15.0,9.0,21.0,3,22,3804,4.109621451104101,medium
8.0,30,1000,270,141.0,55.0,32.0,20.0,22.0,50,57,2212,4.209312839059675,high
11.0,10,100,45,11.0,11.0,7.0,5.0,11.0,1,26,364,3.381868131868132,medium
8.0,7,100,3,1.0,1.0,0.0,0.0,1.0,50,40,619,4.368336025848143,medium
12.0,11,1000,614,339.0,114.0,70.0,34.0,57.0,50,42,45151,4.032956080706961,high
8.0,9,5000,775,411.0,158.0,102.0,56.0,48.0,50,43,42919,4.105967054218412,high
11.0,10,100,28,11.0,3.0,3.0,6.0,5.0,50,18,1151,4.3249348392702,medium
5.0,5,10000,2557,1228.0,552.0,394.0,165.0,218.0,10,48,32168,3.884543645859239,medium
5.0,76,1000,404,173.0,87.0,68.0,31.0,45.0,1,45,25093,4.068664567807756,medium
7.0,6,1000,46,22.0,9.0,6.0,2.0,7.0,50,35,1685,3.811275964391692,medium
8.0,7,5000,1269,639.0,288.0,173.0,72.0,97.0,10,38,39395,4.054423150145958,high
15.0,15,3,0,0.0,0.0,0.0,0.0,0.0,50,40,4150,4.252289156626506,high
12.0,11,1000,341,163.0,63.0,48.0,21.0,46.0,50,13,2248,4.150355871886121,medium
7.0,6,100,27,16.0,5.0,3.0,0.0,3.0,50,56,18529,4.135949052836095,high
13.0,68,5000,1020,486.0,239.0,161.0,49.0,85.0,50,38,165915,4.256076906849893,medium
9.0,59,100,29,12.0,5.0,6.0,3.0,3.0,50,42,3300,4.024242424242424,medium
5.0,5,100,45,14.0,3.0,10.0,5.0,13.0,50,35,9857,4.053971796692705,low
14.0,93,1000,254,147.0,57.0,26.0,11.0,13.0,3,40,90105,4.201298485100716,high
7.0,16,10000,1116,583.0,189.0,153.0,80.0,111.0,50,54,3977,4.145335680160925,medium
13.0,84,10000,2328,1184.0,545.0,329.0,116.0,154.0,50,41,22173,4.203400532178776,high
2.0,6,1000,31,15.0,8.0,3.0,4.0,1.0,1,35,31138,4.117444922602608,high
4.73,7,100,86,57.0,16.0,6.0,4.0,3.0,1,35,31138,4.117444922602608,high
11.0,37,20000,7596,2679.0,1403.0,1317.0,793.0,1404.0,50,39,58068,4.310188055383343,medium
8.0,122,5000,1355,716.0,272.0,155.0,75.0,137.0,1,34,3532,4.19960362400906,medium
4.74,20,5000,784,410.0,160.0,113.0,44.0,57.0,50,40,213709,4.293899648587566,high
8.0,7,10000,1649,570.0,245.0,276.0,190.0,368.0,11,30,6818,3.982399530654151,medium
8.0,7,100,6,3.0,1.0,1.0,0.0,1.0,5,23,211,3.5450236966824646,medium
8.0,30,100,34,13.0,7.0,4.0,3.0,7.0,50,35,11030,3.952583862194016,medium
5.95,6,100,48,14.0,13.0,4.0,3.0,14.0,2,26,2363,3.853575962759205,medium
3.65,9,100,8,3.0,2.0,0.0,1.0,2.0,1,81,8888,4.243249324932493,medium
2.81,3,5000,940,453.0,198.0,124.0,78.0,87.0,30,43,42919,4.105967054218412,medium
4.66,5,10000,1594,973.0,300.0,187.0,58.0,76.0,50,41,85562,4.394591056777541,high
5.0,5,10,0,0.0,0.0,0.0,0.0,0.0,50,8,129,3.8372093023255816,high
5.0,16,1000,62,39.0,10.0,5.0,4.0,4.0,20,41,10501,4.029235310922769,high
8.0,7,100,3,1.0,1.0,0.0,0.0,1.0,50,40,619,4.368336025848143,medium
13.0,11,1000,302,125.0,47.0,47.0,29.0,54.0,50,43,4524,3.865384615384616,medium
8.0,7,5000,830,523.0,147.0,87.0,32.0,41.0,50,36,9200,4.289673913043479,high
8.0,85,100,2,0.0,1.0,1.0,0.0,0.0,50,45,59234,3.9870513556403417,medium
7.0,6,100,30,18.0,4.0,4.0,0.0,4.0,50,44,16803,4.155031839552461,high
12.0,11,1000,928,378.0,116.0,117.0,102.0,215.0,1,32,2397,3.860659157279933,medium
5.0,5,1000,155,67.0,26.0,26.0,18.0,18.0,50,45,10600,3.8675471698113206,medium
13.0,33,1000,122,59.0,27.0,14.0,6.0,16.0,50,44,114,4.149122807017544,medium
14.0,75,10000,2514,1375.0,544.0,332.0,122.0,141.0,50,43,27719,4.070637468884159,high
7.0,6,10000,2504,892.0,491.0,456.0,247.0,418.0,6,39,25260,3.995605700712589,medium
6.0,6,20000,6509,2620.0,1456.0,1235.0,515.0,683.0,39,43,11740,4.1137989778534925,medium
8.0,7,5000,1512,845.0,294.0,179.0,72.0,122.0,50,43,92005,4.316243682408564,high
5.0,30,100,13,5.0,2.0,4.0,1.0,1.0,50,40,16215,3.8400246685168056,medium
11.0,10,100,13,5.0,3.0,1.0,2.0,2.0,50,42,885,4.15593220338983,medium
5.65,33,10,0,0.0,0.0,0.0,0.0,0.0,50,43,28798,4.0370164594763525,high
3.76,7,50,8,4.0,1.0,0.0,1.0,2.0,5,90,3730,3.880428954423592,medium
7.0,6,100,23,16.0,4.0,3.0,0.0,0.0,50,27,105684,4.430935619393664,high
4.67,4,10000,936,597.0,164.0,84.0,25.0,66.0,50,138,96838,4.264658501827795,high
11.0,10,100,49,15.0,8.0,12.0,4.0,10.0,50,80,168,3.732142857142857,medium
2.8,3,100,6,1.0,1.0,3.0,0.0,1.0,10,44,4595,4.258106637649619,medium
16.0,25,10,4,3.0,0.0,1.0,0.0,0.0,50,55,676,4.014792899408284,high
9.0,17,100,92,35.0,25.0,7.0,13.0,12.0,1,107,3190,4.289968652037618,medium
7.0,9,5000,1169,557.0,216.0,174.0,83.0,139.0,50,43,33705,4.134935469514909,medium
16.0,14,100,11,5.0,3.0,2.0,0.0,1.0,50,26,3588,4.148272017837235,medium
9.0,34,50,5,3.0,0.0,1.0,1.0,0.0,50,61,537,4.4581005586592175,medium
3.0,26,100,3,0.0,1.0,0.0,0.0,2.0,13,43,12016,3.954643808255659,low
6.0,6,5000,1458,615.0,357.0,248.0,92.0,146.0,4,38,67171,4.1023209420732165,medium
12.0,72,1000,566,284.0,107.0,78.0,43.0,54.0,50,38,44840,4.337466547725246,medium
6.0,34,100,10,4.0,4.0,0.0,0.0,2.0,50,41,3897,3.928919681806518,medium
13.0,13,1000,138,82.0,27.0,10.0,7.0,12.0,50,41,12913,3.981336637497096,high
9.0,19,5000,588,317.0,100.0,66.0,44.0,61.0,50,64,1181,4.01524132091448,medium
9.0,26,20000,1193,500.0,218.0,171.0,110.0,194.0,50,43,22711,3.8720443837787855,medium
5.0,5,100,65,18.0,10.0,13.0,6.0,18.0,50,13,2248,4.150355871886121,medium
16.0,84,100,27,11.0,5.0,3.0,0.0,8.0,50,39,9940,4.048993963782697,medium
11.0,14,20000,8029,3689.0,1502.0,1160.0,592.0,1086.0,19,43,17760,4.137105855855856,medium
2.0,10,100,10,3.0,1.0,3.0,1.0,2.0,1,41,8225,3.99063829787234,medium
8.0,7,100,23,9.0,4.0,2.0,4.0,4.0,50,43,24132,4.130946461130449,medium
7.0,7,10000,793,303.0,154.0,134.0,81.0,121.0,50,45,59234,3.9870513556403417,medium
14.0,12,1000,176,88.0,30.0,22.0,11.0,25.0,5,42,99800,4.2957915831663325,medium
12.0,26,5000,663,385.0,119.0,84.0,28.0,47.0,50,43,18029,4.100615674746242,high
7.0,6,100,47,19.0,12.0,6.0,4.0,6.0,50,22,17655,4.1278391390540925,medium
8.0,7,100,14,5.0,1.0,0.0,2.0,6.0,50,41,7012,4.336708499714774,low
8.0,7,1000,102,50.0,20.0,15.0,7.0,10.0,50,37,2076,4.097302504816955,medium
14.0,86,1000,546,302.0,108.0,58.0,35.0,43.0,50,17,62240,4.26547236503856,high
6.0,32,5000,536,213.0,89.0,81.0,44.0,109.0,50,18,17120,3.898890186915888,medium
11.0,10,20000,2633,1097.0,482.0,430.0,227.0,397.0,50,35,12441,3.924684510891408,medium
8.0,26,1000,54,35.0,7.0,4.0,3.0,5.0,50,43,65189,4.049640276733805,high
14.0,12,10,2,1.0,0.0,1.0,0.0,0.0,1,22,514,3.875486381322957,medium
5.0,127,100,19,4.0,4.0,2.0,2.0,7.0,18,54,9357,4.225392754087848,low
11.0,10,100,20,12.0,4.0,2.0,1.0,1.0,50,33,360,4.230555555555555,high
4.8100000000000005,30,3,0,0.0,0.0,0.0,0.0,0.0,5,43,11378,3.990507997890666,high
9.0,21,100,47,17.0,10.0,6.0,8.0,6.0,7,34,9827,4.113869950137377,medium
11.0,70,10,2,0.0,0.0,0.0,2.0,0.0,1,62,528,3.873106060606061,low
12.0,11,1000,398,188.0,75.0,64.0,29.0,42.0,50,58,3727,3.863697343708077,medium
6.0,140,1000,538,299.0,105.0,63.0,25.0,46.0,44,18,2464,4.03125,high
3.87,15,100,43,32.0,6.0,3.0,0.0,2.0,5,67,4501,4.232170628749167,high
5.0,5,50,1,1.0,0.0,0.0,0.0,0.0,5,47,4,3.75,high
11.0,11,1000,213,97.0,35.0,38.0,16.0,27.0,50,18,17120,3.898890186915888,medium
8.0,7,10000,2006,748.0,417.0,331.0,194.0,316.0,50,31,13946,4.000143410296859,medium
5.0,30,100,13,5.0,2.0,4.0,1.0,1.0,50,40,16215,3.8400246685168056,medium
14.0,25,100,50,23.0,9.0,8.0,5.0,5.0,2,39,230,3.908695652173913,medium
3.0,3,1000,109,26.0,25.0,17.0,14.0,27.0,1,38,7936,3.964591733870968,medium
9.0,8,10000,3101,1506.0,654.0,417.0,217.0,307.0,7,41,12004,4.079223592135954,medium
3.83,4,100,67,27.0,15.0,6.0,7.0,12.0,1,38,5654,3.9587902370003536,medium
9.0,8,5000,777,213.0,133.0,133.0,97.0,201.0,50,24,10474,3.908535421042582,medium
12.0,16,10000,1322,373.0,194.0,213.0,152.0,390.0,50,18,17120,3.898890186915888,medium
7.0,159,5000,1632,584.0,289.0,276.0,149.0,334.0,50,41,8547,4.081783081783081,medium
11.0,10,10000,2324,1222.0,492.0,345.0,117.0,148.0,50,35,14095,4.089677190493083,high
11.0,159,1000,585,237.0,129.0,84.0,59.0,76.0,50,109,16085,3.8780230027976375,medium
11.0,26,1000,596,304.0,112.0,86.0,36.0,58.0,50,33,5534,3.999819298879653,medium
13.0,30,20000,3421,863.0,469.0,621.0,510.0,958.0,50,45,200089,4.096666983192479,low
5.77,9,100,62,16.0,8.0,13.0,4.0,21.0,50,43,2044,4.00293542074364,low
5.0,5,100,43,22.0,9.0,4.0,2.0,6.0,1,24,10474,3.908535421042582,medium
11.0,10,5000,1897,669.0,302.0,328.0,196.0,402.0,3,30,5660,3.958303886925795,medium
6.0,17,100,55,22.0,9.0,6.0,9.0,9.0,50,49,7851,4.216278181123424,medium
5.0,5,1000,252,80.0,44.0,57.0,23.0,48.0,15,41,15948,4.094745422623526,medium
8.0,7,1000,378,145.0,67.0,54.0,44.0,68.0,5,137,4434,4.0647271087054575,medium
11.0,10,1000,54,23.0,11.0,10.0,3.0,7.0,50,41,73271,3.954443094812409,medium
5.0,127,100,19,4.0,4.0,2.0,2.0,7.0,18,54,9357,4.225392754087848,low
7.0,6,1000,141,44.0,29.0,21.0,17.0,30.0,7,23,12309,4.045170200666179,medium
12.0,11,10000,1276,431.0,195.0,205.0,146.0,299.0,15,11,6158,3.794738551477753,medium
2.0,9,100,12,5.0,3.0,1.0,1.0,2.0,1,41,111,3.8018018018018016,medium
4.0,4,100,21,4.0,5.0,5.0,3.0,4.0,5,25,22615,4.078222418748618,medium
11.0,11,10000,1520,660.0,322.0,231.0,119.0,188.0,50,60,2975,4.1808403361344535,medium
13.0,15,100,55,21.0,11.0,6.0,8.0,9.0,2,33,3276,4.428571428571429,medium
6.0,17,10000,3279,2091.0,612.0,336.0,109.0,131.0,3,40,110548,4.143666099793755,high
12.0,100,100,40,16.0,8.0,7.0,5.0,4.0,50,28,4758,4.243589743589744,medium
12.0,11,5000,247,135.0,37.0,32.0,17.0,26.0,50,41,31916,4.105777666374232,medium
14.0,126,100,150,76.0,37.0,19.0,10.0,8.0,50,40,14291,4.184731649289763,high
11.0,10,100,8,6.0,1.0,0.0,0.0,1.0,50,139,120,4.283333333333333,high
14.0,97,100,44,20.0,16.0,7.0,0.0,1.0,3,36,878,4.210706150341686,high
9.0,9,1000,238,86.0,40.0,37.0,26.0,49.0,13,41,28694,3.8938454032201855,medium
11.0,10,100,10,5.0,1.0,2.0,1.0,1.0,10,26,247,3.94331983805668,medium
3.7,58,5000,835,342.0,113.0,143.0,68.0,169.0,50,118,21012,4.189843898724538,medium
9.0,48,10000,840,439.0,171.0,102.0,60.0,68.0,50,43,42919,4.105967054218412,high
3.85,7,1000,142,81.0,26.0,22.0,6.0,7.0,1,35,31138,4.117444922602608,high
8.0,49,1000,154,55.0,33.0,25.0,15.0,26.0,2,22,5422,3.988933972703799,medium
14.0,12,1000,186,90.0,38.0,24.0,12.0,22.0,10,26,288,3.7291666666666665,medium
11.0,250,20000,3397,1342.0,691.0,618.0,301.0,445.0,50,47,402743,4.156715324661136,medium
6.0,6,5000,506,226.0,106.0,65.0,41.0,68.0,7,24,2127,3.8175834508697695,medium
8.0,7,5000,1248,440.0,207.0,233.0,139.0,229.0,50,43,14194,4.041214597717345,medium
5.74,5,10000,2366,981.0,434.0,368.0,220.0,363.0,1,50,59903,4.153665091898569,medium
11.0,10,100,22,5.0,5.0,4.0,3.0,5.0,50,38,16487,3.967610844908109,medium
2.0,2,1000,143,82.0,28.0,15.0,5.0,13.0,50,42,1055,4.036018957345972,high
8.0,7,1000,373,144.0,57.0,60.0,35.0,77.0,50,63,1322,3.965204236006052,medium
8.0,7,1000,166,77.0,31.0,28.0,10.0,20.0,50,58,6357,4.254207959729432,medium
2.0,2,1000,81,50.0,14.0,6.0,4.0,7.0,1,35,126370,4.14695734747171,high
11.0,10,5000,908,268.0,132.0,169.0,129.0,210.0,50,24,2127,3.8175834508697695,medium
11.0,20,20000,3929,1417.0,804.0,786.0,411.0,511.0,50,37,33839,3.9623806850084224,medium
8.0,7,10,0,0.0,0.0,0.0,0.0,0.0,50,10,27175,3.966034958601656,high
5.0,85,5000,296,133.0,45.0,52.0,29.0,37.0,2,41,18138,3.831513948616165,medium
9.0,8,100,27,11.0,4.0,6.0,5.0,1.0,50,81,104,3.894230769230769,medium
9.0,8,5000,856,358.0,169.0,147.0,64.0,118.0,50,43,5083,3.9474719653747785,medium
7.0,6,100,65,30.0,17.0,10.0,1.0,7.0,50,40,1047,3.956064947468959,medium
9.0,9,20000,4874,2616.0,1011.0,657.0,284.0,306.0,50,41,20681,3.9993714037038814,high
11.0,11,5000,1329,515.0,265.0,238.0,115.0,196.0,50,44,246312,4.203725356458476,medium
2.0,2,100,7,1.0,1.0,2.0,0.0,3.0,5,30,12919,4.024460097530769,low
14.0,12,20000,5891,2246.0,1221.0,1098.0,506.0,820.0,50,32,14553,3.915275200989487,medium
7.0,26,10000,2092,1009.0,399.0,300.0,143.0,241.0,50,33,5534,3.999819298879653,medium
8.0,7,10000,1467,624.0,262.0,246.0,122.0,213.0,50,41,8563,3.89711549690529,medium
13.0,11,10000,2731,1223.0,644.0,419.0,178.0,267.0,48,37,16447,4.030461482337205,medium
12.0,85,50,4,3.0,1.0,0.0,0.0,0.0,18,35,57,4.175438596491228,high
8.0,7,10000,1312,705.0,296.0,162.0,79.0,70.0,50,31,7356,4.053017944535074,high
8.0,68,8,0,0.0,0.0,0.0,0.0,0.0,50,43,626,3.916932907348243,high
11.0,10,1000,75,35.0,12.0,12.0,10.0,6.0,20,31,3762,3.7974481658692185,medium
5.0,5,100,30,16.0,5.0,5.0,0.0,4.0,50,45,10600,3.8675471698113206,medium
5.75,16,100,27,18.0,4.0,2.0,0.0,3.0,50,32,36,4.444444444444445,high
8.0,7,5000,743,243.0,122.0,142.0,99.0,137.0,31,48,4178,3.9375299186213497,medium
7.0,6,100,65,30.0,17.0,10.0,1.0,7.0,50,40,1047,3.956064947468959,medium
6.0,7,50,4,2.0,1.0,0.0,1.0,0.0,50,45,139788,4.166509285489456,medium
11.0,19,20000,2729,1334.0,459.0,339.0,201.0,396.0,50,41,4336,4.003228782287823,medium
5.65,6,1000,164,86.0,26.0,28.0,8.0,16.0,17,23,12309,4.045170200666179,medium
8.0,8,5000,555,304.0,122.0,68.0,23.0,38.0,50,41,9678,3.799958669146518,high
5.0,5,5000,763,308.0,146.0,130.0,55.0,124.0,7,20,5995,4.028857381150959,medium
11.0,10,10000,1479,754.0,329.0,219.0,73.0,104.0,50,45,5816,3.936382393397524,high
49.0,42,100,6,4.0,2.0,0.0,0.0,0.0,2,41,29977,4.223137738933182,high
5.0,5,100,6,5.0,1.0,0.0,0.0,0.0,1,40,231,3.038961038961039,high
4.66,11,100,24,9.0,0.0,4.0,2.0,9.0,50,41,8443,4.2757313751036365,low
7.0,6,100,22,5.0,3.0,7.0,1.0,6.0,50,41,3060,3.9349673202614377,low
19.0,17,1000,255,96.0,44.0,37.0,23.0,55.0,49,21,18762,3.760579895533525,medium
23.0,118,100,118,63.0,16.0,16.0,6.0,17.0,50,54,8117,4.064925465073303,medium
9.0,10,100,51,27.0,6.0,8.0,3.0,7.0,2,39,1078,3.651205936920223,medium
6.0,34,1000,106,35.0,19.0,22.0,14.0,16.0,50,43,2044,4.00293542074364,medium
14.0,92,100,25,8.0,11.0,4.0,0.0,2.0,50,40,7328,4.227620087336245,medium
22.0,19,20000,1103,461.0,218.0,170.0,94.0,160.0,50,38,4107,4.09690771852934,medium
8.0,7,1000,108,36.0,9.0,17.0,9.0,37.0,20,36,942,3.475583864118896,low
2.66,3,100,12,1.0,4.0,2.0,0.0,5.0,1,30,66644,4.137581777804454,low
16.0,14,10000,3075,1974.0,581.0,275.0,91.0,154.0,50,47,17621,4.301174734691561,high
11.0,11,1000,213,97.0,35.0,38.0,16.0,27.0,50,18,17120,3.898890186915888,medium
14.0,12,1000,582,252.0,117.0,95.0,46.0,72.0,43,26,32858,3.88553776857995,medium
16.0,16,2,0,0.0,0.0,0.0,0.0,0.0,10,32,693,4.303030303030303,high
8.0,8,1000,668,385.0,126.0,85.0,33.0,39.0,48,15,5226,4.005740528128588,high
9.0,8,5000,827,471.0,185.0,96.0,36.0,39.0,50,43,14275,4.091418563922942,high
14.0,12,100,65,41.0,8.0,10.0,2.0,4.0,50,33,3520,4.169886363636364,high
11.0,10,10000,1546,662.0,328.0,252.0,129.0,175.0,27,36,55499,4.138885385322258,medium
15.0,109,1000,382,190.0,83.0,48.0,25.0,36.0,50,36,51369,3.9682688002491777,medium
4.0,4,50,1,0.0,0.0,0.0,0.0,1.0,20,44,254,3.515748031496063,low
5.75,5,10,0,0.0,0.0,0.0,0.0,0.0,5,139,3,2.333333333333333,high
9.0,8,1000,99,40.0,12.0,10.0,11.0,26.0,44,28,88193,4.080890773644167,medium
6.0,6,1000,362,117.0,60.0,52.0,48.0,85.0,50,24,5914,4.155393980385526,medium
8.0,7,10000,1087,626.0,176.0,138.0,48.0,99.0,50,21,4019,3.9609355561084847,high
5.73,5,1000,182,82.0,30.0,27.0,17.0,26.0,50,58,3396,4.2794464075382805,medium
8.0,7,20000,3700,1783.0,730.0,566.0,258.0,363.0,2,18,9492,4.130004214075011,medium
11.0,10,1000,85,27.0,16.0,17.0,10.0,15.0,50,33,3668,3.895038167938931,medium
8.0,7,50,6,2.0,1.0,2.0,1.0,0.0,20,37,519,3.791907514450867,medium
7.0,17,10,2,2.0,0.0,0.0,0.0,0.0,2,21,46,3.608695652173913,high
4.0,6,50000,10927,5479.0,2331.0,1605.0,665.0,847.0,50,30,13665,4.094694474935968,medium
13.0,11,100,9,5.0,0.0,0.0,0.0,4.0,50,41,111,3.8018018018018016,medium
12.0,85,1000,153,87.0,30.0,19.0,6.0,11.0,50,40,15551,4.2336827213684005,high
9.0,10,10000,2587,1511.0,479.0,275.0,115.0,207.0,50,31,5808,4.306990358126722,high
5.78,50,5000,876,362.0,142.0,141.0,77.0,154.0,50,10,27175,3.966034958601656,medium
5.86,11,1000,512,310.0,108.0,46.0,25.0,23.0,50,29,904,4.264380530973451,high
9.0,22,10000,1860,891.0,323.0,280.0,161.0,205.0,50,18,9177,3.8740329083578513,medium
3.87,4,1000,94,33.0,13.0,19.0,11.0,18.0,1,22,3117,4.127366057106192,medium
9.0,38,1000,312,216.0,64.0,16.0,9.0,7.0,50,55,27740,4.380173035328046,high
5.74,5,100,58,24.0,6.0,11.0,2.0,15.0,1,30,66644,4.137581777804454,medium
9.0,8,10000,1642,894.0,303.0,224.0,92.0,129.0,28,23,12309,4.045170200666179,high
8.0,55,7,1,1.0,0.0,0.0,0.0,0.0,50,63,6348,4.248582230623819,high
3.68,4,100,42,18.0,7.0,9.0,3.0,5.0,1,38,105015,3.789601485502071,medium
4.86,8,1000,115,55.0,23.0,20.0,3.0,14.0,1,38,21842,3.7899001922900832,medium
11.0,10,100,25,17.0,0.0,2.0,2.0,4.0,50,27,794,4.277078085642318,medium
12.0,11,50,7,1.0,3.0,1.0,1.0,1.0,50,36,28,3.4642857142857144,medium
15.0,25,1000,408,129.0,67.0,91.0,41.0,80.0,49,25,1335,3.949063670411985,medium
3.91,4,1000,145,64.0,30.0,18.0,14.0,19.0,50,48,32168,3.884543645859239,medium
11.0,14,100,38,11.0,7.0,7.0,3.0,10.0,9,94,38985,4.064229831986662,medium
11.0,84,100,56,23.0,9.0,8.0,3.0,13.0,50,40,90105,4.201298485100716,medium
8.0,30,10000,1352,777.0,274.0,155.0,55.0,91.0,50,33,25356,3.9025477204606407,high
8.0,7,10000,2520,1220.0,433.0,365.0,203.0,299.0,50,14,8821,3.872009976193176,medium
14.0,12,10000,2010,1271.0,400.0,200.0,69.0,70.0,50,38,22765,4.238172633428508,high
7.0,33,50,2,0.0,1.0,0.0,1.0,0.0,50,41,25222,4.001546269130125,low
6.0,11,100,35,21.0,5.0,2.0,2.0,5.0,50,25,3245,3.774114021571649,medium
6.0,6,1000,352,211.0,59.0,40.0,17.0,25.0,5,37,17738,3.9359003269816215,high
12.0,11,100,6,2.0,0.0,2.0,0.0,2.0,10,25,366,3.9754098360655736,low
9.0,34,50,5,3.0,0.0,1.0,1.0,0.0,50,61,537,4.4581005586592175,medium
3.88,4,100,34,14.0,5.0,6.0,1.0,8.0,1,38,5654,3.9587902370003536,medium
8.0,7,20000,3761,1958.0,675.0,518.0,242.0,368.0,50,20,12476,3.9987976915678094,medium
12.0,48,1000,131,64.0,29.0,21.0,6.0,11.0,50,43,42919,4.105967054218412,medium
5.65,33,1000,192,67.0,34.0,34.0,20.0,37.0,50,41,37956,4.030377278954579,medium
11.0,11,1000,217,147.0,40.0,18.0,6.0,6.0,50,41,9002,4.0146634081315264,high
12.0,11,1000,428,189.0,101.0,59.0,30.0,49.0,50,41,18831,3.978864638096755,medium
5.74,5,10000,2366,981.0,434.0,368.0,220.0,363.0,1,50,59903,4.153665091898569,medium
9.0,8,100,23,13.0,4.0,4.0,0.0,2.0,3,47,3769,4.239851419474662,high
8.0,58,5000,920,288.0,207.0,190.0,99.0,136.0,5,43,4632,4.192789291882556,medium
8.0,17,1000,219,86.0,33.0,30.0,20.0,50.0,1,41,73271,3.954443094812409,medium
